"POVINN","TYP","JAZYK","VPLATIOD","VPLATIDO","MEMO"
NAIL110,A,ENG,"2015","9999","The course focuses on acquiring practical experience with real robots and sensors. 
The aim is to mediate students with practical skills in design and engineering of an 
intelligent mobile robot solution in a complex task – problems like design of SW 
control architecture, sensor data fusion and processing, robot navigation, world 
model building, planning, and intelligent decision making will be introduced in an 
attractive form.   
Students are expected to solve a given complex task in a simulation environment as 
well as to port their solution onto a real mobile robot (UGV, UAV,...).
"
NAIL110,L,CZE,"2015","9999","[1] R. Siegwart, I. R. Nourbakhsh, D. Scaramuzza. Introduction to autonomous mobile robots, MIT press, 2011
[2] S. Thrun, W. Burgard, and D. Fox. Probabilistic Robotics. MIT Press, Cambridge, MA, 2005.
[3] S. M. LaValle, Planning Algorithms, Cambridge University Press, 2006,.
[4] A. Kelly. Mobile Robotics: Mathematics, Models, and Methods, Cambridge University Press, 2014
"
NAIL110,L,ENG,"2015","9999","[1] R. Siegwart, I. R. Nourbakhsh, D. Scaramuzza. Introduction to autonomous mobile robots, MIT press, 2011
[2] S. Thrun, W. Burgard, and D. Fox. Probabilistic Robotics. MIT Press, Cambridge, MA, 2005.
[3] S. M. LaValle, Planning Algorithms, Cambridge University Press, 2006.
[4] A. Kelly. Mobile Robotics: Mathematics, Models, and Methods, Cambridge University Press, 2014
"
NAIL110,S,CZE,"2015","9999","Kurs se soustřeďuje na získávání praktických dovedností s reálnými roboty a senzory. Cílem je atraktivní formou zprostředkovat studentům praktické dovednosti v oblasti návrhu a realizace SW inteligentního řízení mobilního robotu ve složité úloze, tj. od řešení problémů návrhu architektury řízení robotu, zpracování senzorických dat, přes navigaci a vytváření interního modelu prostředí až po plánování a inteligentní rozhodování. 
Studenti budou řešit komplexní úlohu v simulátoru a na reálném hardware mobilního robotu (UGV, UAV nebo dle individuální dohody) a budou mít dostatek prostoru pro vlastní implementaci a experimenty s představenými postupy, tak, aby bylo zřejmé, proč základní algoritmy fungují a jaká jsou jejich reálná omezení. 

1. Definice a zadání úlohy, její zasazení do kontextu mobilní robotiky
2. Plánování na binární mřížce
3. Řízení robotu, vyhýbání se překážkám
4. Mapování
5. Lokalizace mobilního robotu
6. Plánování akcí
"
NAIL110,S,ENG,"2015","9999","The course focuses on acquiring practical experience with real robots and sensors. The aim is to mediate students with practical skills in design and engineering of an intelligent mobile robot solution in a complex task - problems like design of SW control architecture, sensor data fusion and processing, robot navigation, world model building, planning, and intelligent decision making will be introduced in an attractive form.   
Students are expected to solve a given complex task in a simulation environment as well as to port their solution onto a real mobile robot (UGV, UAV, or based on individual arrangement). Students will be provided with enough time for hands-on experimentation with the system and practical evaluation of the introduced solutions. The course targets gaining the practical experience why/when the elaborated approaches work and what are the principal constrains.   

1. Task definition and assignment, its relationship to the context of mobile robotics
2. Planning on a binary grid
3. Robot control, obstacle avoidance
4. Mapping
5. Mobile robot localization
6. Action planning
 


"
NAIL115,A,CZE,"2019","9999","V předmětu se studenti seznámí se základními algoritmy inspirovanými přírodou (evoluční algoritmy, neuronové 
sítě, …) a jejich aplikacemi pro řešení problémů optimalizace a strojového učení. V rámci cvičení budou některé z 
přednesených algoritmů implementovány a využity pro řešení jednoduchých problémů v daných oblastech.
"
NAIL115,A,ENG,"2019","9999","The goal of the lecture is to introduce the main nature-inspired algorithms (evolutionary algorithm, neural 
networks, …) and how they can be applied to solve problems in optimization and machine learning. In the 
seminar, some of the algorithms will be implemented and used to solve simple problems in the areas mentioned 
above.
"
NAIL115,E,CZE,"2019","9999","Podmínkou pro zakončení předmětu je získání zápočtu a složení zkoušky. Zápočet je udělen za vypracování úkolů na cvičení. Povaha kontroly získání zápočtu vylučuje možnost jejího opakování. Zkouška je ústní s časem na písemnou přípravu. Požadavky odpovídají sylabu předmětu v rozsahu, který byl přednesen na přednášce. Součástí zkoušky může být i návrh algoritmu aplikovaného na konkrétní problém.
"
NAIL115,E,ENG,"2019","9999","In order to pass the course, the student must obtain the credit for the seminar and pass an exam. The credit is given for solving assignments from the seminar. The nature of study verification excludes the possibility of its repetition. The exam is oral with time for written preparation. The requirements correspond to the syllabus in the extent presented during the lectures. A part of the exam may be the design of an algorithm for a given problem.
"
NAIL115,L,CZE,"2019","9999","Olarius S., Zomaya A. Y., Handbook of Bioinspired Algorithms and Applications, Chapman & Hall/CRC, 2005. ISBN: 978-1-584-88475-0

de Castro, L. N., Fundamentals of Natural Computing: Basic Concepts, Algorithms, and Applications, CRC Press, 2006. ISBN: 978-1-584-88643-3

Eiben, A.E and Smith, J.E.: Introduction to Evolutionary Computing, (2nd ed), Springer-Verlag, 2015. ISBN: 978-3-662-44874-8

Poli R., Langdon W. B., McPhee, N. F., A Field Guide to Genetic Programming. Lulu.com, 2008 ISBN: 978-1-409-20073-4

Bengio Y., Goodfellow I. J., Courville A., Deep Learning. MIT Press, 2016. ISBN: 978-0-262-03561-3
"
NAIL115,L,ENG,"2019","9999","Olarius S., Zomaya A. Y., Handbook of Bioinspired Algorithms and Applications, Chapman & Hall/CRC, 2005. ISBN: 978-1-584-88475-0

de Castro, L. N., Fundamentals of Natural Computing: Basic Concepts, Algorithms, and Applications, CRC Press, 2006. ISBN: 978-1-584-88643-3

Eiben, A.E and Smith, J.E.: Introduction to Evolutionary Computing, (2nd ed), Springer-Verlag, 2015. ISBN: 978-3-662-44874-8

Poli R., Langdon W. B., McPhee, N. F., A Field Guide to Genetic Programming. Lulu.com, 2008 ISBN: 978-1-409-20073-4

Bengio Y., Goodfellow I. J., Courville A., Deep Learning. MIT Press, 2016. ISBN: 978-0-262-03561-3

"
NAIL115,S,CZE,"2019","9999","- Biologické inspirace v návrhu algoritmů a modelů
Eoluční modely
Nuronové modely

- Evoluční algoritmy
jednoduchý genetický algoritmus
reprezentace jedince, genetické operátory, fitness a selekce
evoluční algoritmy pro spojitou optimalizaci
evoluce neuronových sítí, algoritmus NEAT
genetické programování

- Rojové algoritmy
Ant Colony Optimization
Particle Swarm Optimization

- Neuronové sítě
Perceptron, vícevrstvý perceptron, back-propagation jako metoda učení
Konvoluční sítě
RBF sítě a Kohonenovy mapy

- Další přírodou inspirované algoritmy
Artificial Immune Systems
celulární automaty
Artificial Life

- Aplikace v optimalizaci a strojovém učení
spojitá a kombinatorická optimalizace
vícekriteriální optimalizace
učení s učitelem a bez učitele, reinforcement learning
"
NAIL115,S,ENG,"2019","9999","- Biological inspiration in the design of algorithms and models
Evolutionary models
Neural models

- Evolutionary algorithms
Simple genetic algorithm
Representation, genetic operators, fitness, selection
Evolutionary algorithms for continuous optimization
Neuro-evolution, algorithm NEAT
Genetic programming

- Swarm algorithms
Ant Colony Optimization
Particle Swarm Optimization

- Neural networks
Perceptron, multi-layered perceptron, back-propagation as a learning algorithm
Convolutional networks
RBF networks a Kohonen’s maps

- Other nature inspired algorithms
Artificial Immune Systems
Cellular Automata
Artificial Life

- Applications in optimization and machine learning
Continuous and combinatorial optimization
Multi-objective optimization
Supervised and unsupervised learning, reinforcement learning
"
NAIL120,A,CZE,"2018","9999","Úvodní kurz pokrývající základní koncepty a metody umělé inteligence. Předpokládány jsou znalosti logiky a 
pravděpodobnosti na bakalářské úrovni.
"
NAIL120,A,ENG,"2018","9999","An introductory course covering basic concepts and methods of artificial intelligence. The course assumes 
knowledge of logic and probability theory at the undergraduate level.
"
NAIL120,P,CZE,"2019","9999","Zkouška je ústní s časem na písemnou přípravu. Požadavky odpovídají sylabu předmětu v rozsahu, který byl přednesen na přednášce. Součástí zkoušky může být i návrh algoritmu aplikovaného na konkrétní problém."
NAIX052,A,CZE,"2019","9999","Referativní seminář o aktuálních teoretických i praktických otázkách na poli výzkumu umělé inteligence. Referáty vycházejí z publikovaných článků.
"
NAIX052,A,ENG,"2019","9999","Referative seminar about actual theoretical and practical questions in a field of Artificial Intelligence, based on published papers.
"
NAIX052,C,CZE,"2019","9999","Formou referátů naučit studenty připravit si prezentaci a sledovat aktuální poznatky z UI případně samostatně řešit vybrané problémy.
"
NAIX052,C,ENG,"2019","9999","Using the form of oral presentations, the seminar teaches students how to watch recent results in AI and how present research results or alternatively how to solve some AI problems."
NAIX052,E,CZE,"2019","9999","Zápočet je udělen za vlastní prezentaci a aktivní účast na minimálně 80% seminářů. Po schválení vyučujícím a pouze ve zvláštních případech, je možné prezentaci a osobní účast nahradit písemnou zprávou. Zápočet se opakovat nedá."
NAIX052,E,ENG,"2019","9999","Credit is given for presentation of a student and active participation at seminars (at least 80% seminars attended). After approval from the teacher and in special cases only, the presentation and attendance can be substituted by a written report. The credit cannot be repeated."
NAIX052,L,CZE,"2019","9999","Sborníky konferencí
- AAAI Conference on Artificial Intelligence
- International Joint Conference on Artificial Intelligence
- European Conference on Artificial Intelligence

Časopisy
- Artificial Intelligence
- Journal of Artificial Intelligence Research
"
NAIX052,M,CZE,"2019","9999","Referativní seminář, kde studenti prezentují výsledky své práce nebo nastudované z literatury. Součástí může být řešení vybraného problému."
NAIX052,M,ENG,"2019","9999","Seminar with oral reports, where students present own results or results from literature. It may involve solving a selected AI problem."
NAIX052,S,CZE,"2019","9999","Témata pro referované články a diskuse:

Reprezentace znalostí, znalostní inženýrství.
Splňování podmínek, logické odvozování.
Řešení úloh, hry, plánování.
Strojové učení, agentové systémy.
Aplikace UI.
"
NAIX052,S,ENG,"2019","9999","Topic of relevant papers and discussion topics:

Knowledge representation, knowledge engineering.
Constraint satisfaction, inference techniques.
Problem solving, games, automated planning.
Machine learning, agent-based systems.
Applications of AI.
"
