"POVINN","PNAZEV","PANAZEV","VPLATIOD","VPLATIDO","PFAKULTA","PGARANT","PVYUCOVAN","VSEMZAC","VSEMPOC","PVYJAZYK","VROZSAHPR1","VROZSAHCV1","VROZSAHPR2","VROZSAHCV2","VRVCEM","VTYP","VEBODY","VUCIT1","VUCIT2","VUCIT3","PPOCMIN","PPOCMAX"
NMUM806,Pedagogika II (CŽV),Pedagogy II (CŽV),"2020","9999","11320","32-KDF",N,"2","1",CZE,"0","2",,,HT,Z,3,"13026",,,,
NMUM809,Algebra (CŽV),Algebra (CŽV),"2018","9999","11320","32-KDM",Z,"1","2",CZE,"1","1","1","1",HT,QQ,4,"12947","10843",,,
NMUM818,Logika a teorie množin (CŽV),Logic and Set Theory (CŽV),"2019","9999","11320","32-KTIML",Z,"1","1",CZE,"2","0",,,HT,K,3,"45612","11606",,,
NNUM009,Základy numerické matematiky,Fundamentals of Numerical Mathematics,"2018","9999","11320","32-KNM",Z,"2","1",CZE,"4","2",,,HT,*,9,"12524",,,,
NNUM063,Numerické metody pro stochastické matice,Numerical Methods for Stochastic Matrices,"2007","9999","11320","32-KNM",Z,"1","2",,"2","2","2","2",HT,Z*,12,"11381",,,,
NNUM121,Nelineární numerická algebra II,Nonlinear Numerical Algebra II,"2018","9999","11320","32-KNM",Z,"2","1",CZE,"2","2",,,HT,*,6,"12352",,,,
NNUM130,Témata z numerické a aplikované lineární algebry 1,Topics on Numerical and Applied Linear Algebra 1,"2018","9999","11320","32-KNM",Z,"1","1",CZE,"2","0",,,HT,K,3,"11827",,,,
NNUM223,Řešení úloh s nejistými vstupními daty,Solving Problems with Uncertain Input Data,"2009","9999","11320","32-KNM",Z,"1","1",CZE,"2","0",,,HT,K,3,"11301",,,,
NOFY003,Teoretická mechanika,Theoretical Mechanics,"2020","2022","11320","32-KVOF",V,"1","1",CZE,"3","2",,,HT,*,7,"11339","11289",,,
NOFY003,Teoretická mechanika,Theoretical Mechanics,"2023","2023","11320","32-KVOF",V,"1","1",CZE,"3","2",,,HT,*,7,"11339","20429",,,
NOFY003,Teoretická mechanika,Theoretical Mechanics,"2024","9999","11320","32-KVOF",V,"1","1",CZE,"3","2",,,HT,*,7,"11339","20429","11143",,
NOFY009,Fyzikální praktikum IV,Practical Course in Physics IV,"2006","9999","11320","32-KVOF",Z,"1","1",,"0","3",,,HT,F,4,,,,,
NOFY010,Proseminář z optiky,Introductory Seminar on Optics,"2020","2020","11320","32-KVOF",V,"1","1",CZE,"0","2",,,HT,Z,3,"12413","11577","11795",,
NOFY010,Proseminář z optiky,Introductory Seminar on Optics,"2021","2023","11320","32-KVOF",V,"1","1",CZE,"0","2",,,HT,Z,2,"12413","11830",,,
NOFY010,Proseminář z optiky,Introductory Seminar on Optics,"2024","9999","11320","32-KVOF",V,"1","1",CZE,"0","2",,,HT,Z,2,"12413","11830",,,
NOFY031,Termodynamika a statistická fyzika,Thermodynamics and Statistical Physics,"2020","2020","11320","32-KVOF",V,"1","1",CZE,"3","2",,,HT,*,7,"10733","21455",,,
NOFY031,Termodynamika a statistická fyzika,Thermodynamics and Statistical Physics,"2021","9999","11320","32-KVOF",V,"1","1",CZE,"3","2",,,HT,*,7,"10733","21455",,,
NOFY035,Termodynamika,Thermodynamics,"1348","9999","11320","32-KVOF",Z,"1","1",,"2","1",,,HT,*,5,,,,,
NOFY036,Termodynamika a statistická fyzika,Thermodynamics and Statistical Physics,"2018","2020","11320","32-FUUK",V,"1","1",CZE,"3","2",,,HT,*,6,"11605","11304",,,
NOFY036,Termodynamika a statistická fyzika,Thermodynamics and Statistical Physics,"2021","9999","11320","32-FUUK",V,"1","1",CZE,"3","2",,,HT,*,6,"11605","11304",,,
NOFY040,Elektronika pro bakaláře,Electronics for Bachelors,"2006","2021","11320","32-KVOF",N,"1","1",,"3","0",,,HT,K,4,"11359",,,,
NOFY040,Elektronika pro bakaláře,Electronics for Bachelors,"2022","9999","11320","32-KVOF",Z,"1","1",CZE,"3","0",,,HT,K,4,"11359",,,,
NOFY048,Problémy současné fyziky II,Problems of Contemporary Physics II,"2020","2020","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,3,"11289",,,,
NOFY048,Problémy současné fyziky II,Problems of Contemporary Physics II,"2021","2023","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,2,"11289",,,,
NOFY048,Problémy současné fyziky II,Current Topics in Physics II,"2024","9999","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,2,"11289",,,,
NOFY057,Proseminář z kvantové fyziky atomárních soustav,Introductory Seminar on Quantum Physics of Atomic Systems,"2020","2020","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,3,"11401","10725","11854",,
NOFY057,Proseminář z kvantové fyziky atomárních soustav,Introductory Seminar on Quantum Physics of Atomic Systems,"2021","2021","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,2,"11401","10725","11854",,
NOFY057,Proseminář moderních trendů ve fyzice pevných látek,Introductory Seminar on Modern Trends in Condensed Matter Physics,"2022","9999","11320","32-KVOF",V,"2","1",CZE,"0","2",,,HT,Z,2,"11401","10725","11854",,
NOFY062,Pravděpodobnostní metody fyziky,Probabilistic Methods in Physics,"2019","9999","11320","32-KVOF",V,"2","1",CZE,"2","1",,,HT,*,4,"10733","12945",,,
NOFY063,Metody zpracování fyzikálních měření,Methods of Physical Measurement Processing,"2003","2021","11320","32-KVOF",N,"2","1",,"2","0",,,HT,K,3,,,,,
NOFY063,Metody zpracování fyzikálních měření,Methods of Physical Measurement Processing,"2022","9999","11320","32-KVOF",Z,"2","1",CZE,"2","0",,,HT,K,3,,,,,
NOFY066,Praktikum I - Mechanika a molekulová fyzika,Practical Course I - Mechanics and Molecular Physics,"2019","2021","11320","32-KVOF",V,"2","1",CZE,"0","3",,,HT,F,5,"11408","11513",,,
NOFY066,Praktikum I - Mechanika a molekulová fyzika,Practical Course I - Mechanics and Molecular Physics,"2022","2022","11320","32-KVOF",V,"2","1",CZE,"0","3",,,HT,F,5,"43906","11408",,,
NOFY066,Praktikum I - Mechanika a molekulová fyzika,Practical Course I - Mechanics and Molecular Physics,"2023","9999","11320","32-KVOF",V,"2","1",CZE,"0","3",,,HT,F,5,"11513","11408",,,
NOFY067,Fyzika v experimentech I,Physics in Experiments I,"2019","2020","11320","32-KVOF",V,"1","1",CZE,"0","1",,,HT,Z,2,"12571",,,,
NOFY067,Fyzika v experimentech I,Physics in Experiments I,"2021","9999","11320","32-KVOF",V,"1","1",CZE,"0","1",,,HT,Z,1,"12571",,,,
NOFY075,Kvantová teorie I,Quantum Theory I,"2019","2020","11320","32-KVOF",N,"1","1",CZE,"4","2",,,HT,*,8,"10731","11854","12621",,
NOFY075,Kvantová teorie I,Quantum Theory I,"2021","9999","11320","32-KVOF",V,"1","1",CZE,"4","2",,,HT,*,8,"10731","11854","12621",,
NOFY087,Práce s počítačem a programování,Work with PC and introduction to programming,"2021","2021","11320","32-KVOF",V,"1","1",CZE,"2","1",,,HT,F,4,"11337","24934",,,
NOFY087,Práce s počítačem a programování,Work with PC and introduction to programming,"2022","2023","11320","32-KVOF",V,"1","1",CZE,"2","1",,,HT,F,4,"11337","24934","12837",,
NOFY087,Práce s počítačem a programování,Work with PC and introduction to programming,"2024","9999","11320","32-KVOF",V,"1","1",CZE,"2","1",,,HT,F,4,"11337","17393","12837",,
NOFY089,Fyzikální praktikum pro nefyziky II,Practical Course in Physics for Non-Physicists II,"2018","2023","11320","32-KVOF",V,"2","1",CZE,"0","3",,,HT,Z,4,"11510","11591",,,
NOFY089,Fyzikální praktikum pro nefyziky II,Practical Course in Physics for Non-Physicists II,"2024","9999","11320","32-KVOF",V,"2","1",CZE,"0","3",,,HT,Z,4,"11510","12988",,,
NOFY130,Praktikum IV - Atomová a jaderná fyzika,Practical Course IV - Atomic and Nuclear Physics,"2020","2020","11320","32-KVOF",N,"1","1",CZE,"0","3",,,HT,F,5,"11510","11591",,,
NOFY130,Praktikum IV - Atomová a jaderná fyzika,Practical Course IV - Atomic and Nuclear Physics,"2021","2021","11320","32-KVOF",V,"1","1",CZE,"0","3",,,HT,F,5,"11510","11591",,,
NOFY130,Praktikum IV - Atomová a jaderná fyzika,Practical Course IV - Atomic and Nuclear Physics,"2022","2023","11320","32-KVOF",V,"1","1",CZE,"0","3",,,HT,F,5,"11513","11591",,,
NOFY130,Praktikum IV - Atomová a jaderná fyzika,Practical Course IV - Atomic and Nuclear Physics,"2024","9999","11320","32-KVOF",V,"1","1",CZE,"0","3",,,HT,F,5,"12988","11513",,,
NOOE007,Integrovaná a vláknová optika,Integrated and Fibre Optics,"2019","9999","11320","32-FUUK",V,"1","1",CZE,"2","0",,,HT,K,3,"11397","11300",,,
NOOE026,Ultrakrátké laserové pulzy,Ultrashort Laser Pulses,"2020","2021","11320","32-KCHFO",V,"1","1",CZE,"2","0",,,HT,K,3,"20021",,,,
NOOE026,Ultrakrátké laserové pulzy,Ultrashort Laser Pulses,"2022","9999","11320","32-KCHFO",V,"1","1",CZE,"2","0",,,HT,K,3,"20021",,,,
NOOE046,Speciální praktikum pro OOE I,Special Practical Course in Optics and Optoelectronics I,"2020","2021","11320","32-KCHFO",V,"1","1",CZE,"0","4",,,HT,F,6,"11421","11616",,,
NOOE046,Speciální praktikum pro OOE I,Special Practical Course in Optics and Optoelectronics I,"2022","9999","11320","32-KCHFO",V,"1","1",CZE,"0","4",,,HT,F,6,"11421","11616",,,
NOOE119,Nelineární optická spektroskopie,Nonlinear Optical Spectroscopy,"2020","2020","11320","32-FUUK",V,"2","1",CZE,"2","0",,,HT,K,3,"12411","11304",,,
NOOE119,Nelineární optická spektroskopie,Nonlinear Optical Spectroscopy,"2021","2021","11320","32-FUUK",V,"2","1",ENG,"2","0",,,HT,K,3,"12411","11304",,,
NOOE119,Nelineární optická spektroskopie,Nonlinear Optical Spectroscopy,"2022","9999","11320","32-FUUK",V,"2","1",ENG,"2","0",,,HT,K,3,"12411","11304","38575",,
NOOE300,Seminář Katedry chemické fyziky a optiky,Seminar of the Department of chemical physics and optics,"2023","9999","11320","32-KCHFO",V,"2","1",CZE,"0","1",,,HT,Z,2,"20021","11775","25101",,
NOPT016,Celočíselné programování,Integer Programming,"2020","2020","11320","32-KAM",V,"2","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT016,Celočíselné programování,Integer Programming,"2021","2021","11320","32-KAM",N,"2","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT016,Celočíselné programování,Integer Programming,"2022","2022","11320","32-KAM",V,"2","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT016,Celočíselné programování,Integer Programming,"2023","2023","11320","32-KAM",N,"2","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT016,Celočíselné programování,Integer Programming,"2024","9999","11320","32-KAM",V,"2","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT051,Intervalové metody,Interval Methods,"2020","2020","11320","32-KAM",N,"1","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT051,Intervalové metody,Interval Methods,"2021","2021","11320","32-KAM",V,"1","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT051,Intervalové metody,Interval Methods,"2022","2022","11320","32-KAM",N,"1","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT051,Intervalové metody,Interval Methods,"2023","2023","11320","32-KAM",V,"1","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT051,Intervalové metody,Interval Methods,"2024","9999","11320","32-KAM",N,"1","1",CZE,"2","2",,,HT,*,5,"11291",,,,
NOPT057,Teorie her pro inteligentní sítě,Game Theory  in Smart Grids,"2015","2020","11320","32-KTIML",V,"2","1",CZE,"0","2",,,HT,Z,3,"12426","11103",,,
NOPT057,Kooperativní teorie her,Cooperative game theory,"2021","2021","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"12426","11103","10752",,
NOPT057,Kooperativní teorie her,Cooperative game theory,"2022","2022","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"12426","10752",,,
NOPT057,Kooperativní teorie her,Cooperative game theory,"2023","9999","11320","32-KAM",V,"2","1",CZE,"2","2",,,HT,*,5,"12426",,,,
NOPT059,Optimalizace velkých problémů,Large-scale optimization,"2021","2021","11320","32-KTIML",V,"1","1",CZE,"2","2",,,HT,*,5,"22167","16584","11103",,
NOPT059,Optimalizace velkých problémů: přesné metody,Large-scale optimization: Exact methods,"2022","2022","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"22167","16584","11103",,
NOPT059,Optimalizace velkých problémů: přesné metody,Large-scale optimization: Exact methods,"2023","2023","11320","32-KTIML",N,"2","1",CZE,"2","2",,,HT,*,5,"22167","16584","11103",,
NOPT059,Optimalizace velkých problémů: přesné metody,Large-scale optimization: Exact methods,"2024","9999","11320","32-KTIML",V,"2","1",CZE,"2","2",,,HT,*,5,"16584","11103","22167",,
NOPT060,Seminář z kooperativní teorie her,Cooperative game theory semminar,"2021","2021","11320","32-KAM",V,"2","1",CZE,"0","2",,,HT,Z,3,"47531","10752",,,
NOPT060,Seminář z kooperativní teorie her,Cooperative game theory seminar,"2022","2022","11320","32-KAM",V,"2","1",CZE,"0","2",,,HT,Z,3,"47531","10752",,,
NOPT060,Seminář z kooperativní teorie her,Cooperative game theory seminar,"2023","9999","11320","32-KAM",V,"3","1",CZE,"0","2",,,HT,Z,3,"11291",,,,
NOPX051,Intervalové metody,Interval Methods,"2019","2021","11320","32-STUD",V,"1","1",CZE,"2","2",,,HT,*,6,"11291",,,,
NOPX051,Intervalové metody,Interval Methods,"2022","9999","11320","32-STUD",Z,"1","1",CZE,"2","2",,,HT,*,6,"11291",,,,
NPED013,Komunikativní dovednosti I,Communication Skills I,"2004","9999","11320","32-FUUK",Z,"1","1",,"1","1",,,HT,Z,3,"16650",,,,
NPED036,Psychologie (Z) I,Psychology (Z) I,"2015","2021","11320","32-KDF",N,"1","1",,"0","2",,,HT,Z,3,"11811",,,,
NPED036,Psychologie (Z) I,Psychology (Z) I,"2022","9999","11320","32-KDF",Z,"1","1",CZE,"0","2",,,HT,Z,3,"11811",,,,
NPED043,Diagnostika a autodiagnostika pro učitele,Diagnostic and self-diagnostic for teachers,"2020","2020","11320","32-KDF",V,"1","1",CZE,"0","1",,,HS,Z,2,"11811",,,,
NPED043,Diagnostika a autodiagnostika pro učitele,Diagnostic and self-diagnostic for teachers,"2021","2023","11320","32-KDF",N,"1","1",CZE,"0","1",,,HS,Z,2,"11811",,,,
NPED043,Diagnostika a autodiagnostika pro učitele,Diagnostic and self-diagnostic for teachers,"2024","9999","11320","32-KDF",N,"1","1",CZE,"0","1",,,HS,Z,2,"11811","82075",,,
NPED045,Multimediální vzdělávání v pojetí psychologického výzkumu,Psychological research in multimedia learning,"2020","2020","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,F,3,"12986",,,,
NPED045,Multimediální vzdělávání v pojetí psychologického výzkumu,Psychological research in multimedia learning,"2021","2021","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,F,3,"12986",,,,
NPED045,Multimediální vzdělávání v pojetí psychologického výzkumu,Psychological research in multimedia learning,"2022","2022","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,F,3,"12986",,,,
NPED045,Multimediální vzdělávání v pojetí psychologického výzkumu,Psychological research in multimedia learning,"2023","2023","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,F,3,"12986",,,,
NPED045,Multimediální vzdělávání v pojetí psychologického výzkumu,Psychological research in multimedia learning,"2024","9999","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,F,3,"12986",,,,
NPEP606,Pedagogická propedeutika,Pedagogic Propaedeutics,"2019","2021","11320","32-KDM",V,"2","1",CZE,"0","2",,,HT,Z,3,"11765",,,,
NPEP606,Pedagogická propedeutika,Pedagogic Propaedeutics,"2022","2022","11320","32-KDM",V,"2","1",CZE,"0","2",,,HT,Z,3,"11765",,,,
NPEP606,Pedagogická propedeutika,Pedagogic Propaedeutics,"2023","9999","11320","32-KDM",Z,"2","1",CZE,"0","2",,,HT,Z,3,"11765",,,,
NPEP801,Pedagogický seminář I,Seminar on Pedagogy I,"2021","2021","11320","32-KDF",V,"1","1",CZE,"0","2",,,HT,Z,3,"11728","11034",,,
NPEP801,Pedagogický seminář I,Seminar on Pedagogy I,"2022","2023","11320","32-KDF",V,"1","1",CZE,"0","2",,,HT,Z,3,"11550","11034","11728",,
NPEP801,Pedagogický seminář I,Seminar on Pedagogy I,"2024","9999","11320","32-KDF",V,"1","1",CZE,"0","2",,,HT,Z,3,"11550","11728",,,
NPEP803,Metoda instrumentálního obohacování,Instrumental Enrichment,"2024","9999","11320","32-KDF",V,"3","1",CZE,"0","2",,,HT,Z,2,"11075",,,,
NPFL024,Syntaktická analýza češtiny,Syntactic Parsing of Czech,"2019","2021","11320","32-UFAL",V,"2","1",CZE,"0","2",,,HT,Z,3,"12442",,,,
NPFL024,Syntaktická analýza češtiny,Syntactic Parsing of Czech,"2022","9999","11320","32-UFAL",N,"2","1",CZE,"0","2",,,HT,Z,3,"12442",,,,
NPFL051,Syntax bez transformací,Syntax without Transformations,"2010","9999","11320","32-UFAL",Z,"1","1",,"0","2",,,HT,Z,3,"11759",,,,
NPFL054,Úvod do strojového učení v systému R,Introduction to Machine Learning with R,"2020","2021","11320","32-UFAL",V,"2","1",CZE,"2","2",,,HT,*,5,"11581","11573",,,
NPFL054,Úvod do strojového učení v systému R,Introduction to Machine Learning with R,"2022","2022","11320","32-UFAL",V,"2","1",CZE,"2","2",,,HT,*,5,"11581","11573",,,
NPFL054,Úvod do strojového učení v systému R,Introduction to Machine Learning with R,"2023","2023","11320","32-UFAL",N,"2","1",CZE,"2","2",,,HT,*,5,"11581","11573",,,
NPFL054,Úvod do strojového učení v systému R,Introduction to Machine Learning with R,"2024","9999","11320","32-UFAL",Z,"2","1",CZE,"2","2",,,HT,*,5,"11581","11573",,,
NPFL058,Základy programování pro studenty humanitních oborů I,Basics of Programming for Non-Computer-Scientists I,"2017","9999","11320","32-UFAL",Z,"1","1",CZE,"1","2",,,HT,Z,5,"11167",,,,
NPFL064,Čtení textů z obecné lingvistiky,Reading Texts in General Linguistics,"2018","9999","11320","32-UFAL",Z,"2","1",CZE,"0","1",,,HT,Z,2,"11813",,,,
NPFL072,Vybrané problémy z lingvistiky II,Selected Problems in Linguistics II,"2010","9999","11320","32-UFAL",Z,"2","1",,"2","0",,,HT,K,3,"11310",,,,
NPFL080,Haskell nejen pro informatiky,Haskell Not Only for Computer Scientists,"2009","9999","11320","32-UFAL",Z,"1","1",,"2","1",,,HT,K,5,"11509",,,,
NPFL083,Lingvistické teorie a gramatické formalismy,Linguistic Theories and Grammar Formalisms,"2020","9999","11320","32-UFAL",V,"2","1",CZE,"2","2",,,HT,*,5,"11759",,,,
NPFL095,Moderní metody v počítačové lingvistice,Modern Methods in Computational Linguistics,"2019","9999","11320","32-UFAL",V,"1","1",ENG,"0","2",,,HT,Z,3,"15807",,,,
NPFL098,Automatické zpracování textových dat,Automatic Text Data Processing,"2018","2020","11320","32-UFAL",V,"2","1",CZE,"2","2",,,HT,*,6,"12531",,,,
NPFL098,Automatické zpracování textových dat,Automatic Text Data Processing,"2021","2021","11320","32-UFAL",N,"2","1",CZE,"2","2",,,HT,*,6,"12531",,,,
NPFL098,Automatické zpracování textových dat,Automatic Text Data Processing,"2022","9999","11320","32-UFAL",Z,"2","1",CZE,"2","2",,,HT,*,6,"12531",,,,
NPFL114,Hluboké učení,Deep Learning,"2018","2022","11320","32-UFAL",V,"2","1",CZE,"3","2",,,HT,*,7,"10875",,,,
NPFL114,Hluboké učení,Deep Learning,"2023","9999","11320","32-UFAL",N,"2","1",CZE,"3","2",,,HT,*,7,"10875",,,,
NPFL122,Hluboké zpětnovazební učení,Deep Reinforcement Learning,"2020","2022","11320","32-UFAL",V,"1","1",CZE,"2","2",,,HT,*,5,"10875",,,,
NPFL122,Hluboké zpětnovazební učení,Deep Reinforcement Learning,"2023","9999","11320","32-UFAL",N,"1","1",CZE,"2","2",,,HT,*,5,"10875",,,,
NPFL129,Úvod do strojového učení v Pythonu,Introduction to Machine Learning with Python,"2020","2022","11320","32-UFAL",V,"1","1",CZE,"2","2",,,HT,*,5,"10875",,,,
NPFL129,Úvod do strojového učení v Pythonu,Introduction to Machine Learning with Python,"2023","9999","11320","32-UFAL",V,"1","1",CZE,"2","2",,,HT,*,5,"43541",,,,
NPFL138,Hluboké učení,Deep Learning,"2023","9999","11320","32-UFAL",V,"2","1",CZE,"3","4",,,HT,*,8,"10875",,,,
NPFX075,Závislostní gramatiky a korpusy,Dependency Grammars and Treebanks,"2019","2021","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"11310",,,,
NPFX075,Závislostní gramatiky a korpusy,Dependency Grammars and Treebanks,"2022","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"11310",,,,
NPFX079,Algoritmy rozpoznávání mluvené řeči,Algorithms in Speech Recognition,"2019","2021","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"12964",,,,
NPFX079,Algoritmy rozpoznávání mluvené řeči,Algorithms in Speech Recognition,"2022","9999","11320","32-STUD",V,"2","1",CZE,"2","2",,,HT,*,6,"12964",,,,
NPGR001,"3D počítačové vidění","3D Computer Vision","2020","2020","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,K,5,"11578",,,,
NPGR001,"3D počítačové vidění","3D Computer Vision","2021","2021","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,K,5,"11578",,,,
NPGR001,"3D počítačové vidění","3D Computer Vision","2022","9999","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,K,5,"11578",,,,
NPGR003,Základy počítačové grafiky,Introduction to Computer Graphics,"2020","2021","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,*,5,"16878","11804",,,
NPGR003,Základy počítačové grafiky,Introduction to Computer Graphics,"2022","9999","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,*,5,"16878","11804",,,
NPGR005,Seminář z počítačové grafiky a vidění,Computer graphics and vision seminar,"2020","2021","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,2,"16878",,,,
NPGR005,Seminář z počítačové grafiky a vidění,Computer graphics and vision seminar,"2022","9999","11320","32-KSVI",V,"3","1",CZE,"0","2",,,HT,Z,2,"16878",,,,
NPGR015,Počítačová geometrie,Computer Geometry,"2006","9999","11320","32-KSVI",Z,"2","1",,"2","0",,,HT,K,3,"12482",,,,
NPGR025,Introduction to Colour Science,Introduction to Colour Science,"2019","9999","11320","32-KSVI",V,"1","1",ENG,"2","0",,,HT,K,3,"16878",,,,
NPGR028,High Performance Ray Tracing,High Performance Ray Tracing,"2019","2020","11320","32-KSVI",N,"2","1",ENG,"2","0",,,HT,K,3,"16878",,,,
NPGR028,High Performance Ray Tracing,High Performance Ray Tracing,"2021","9999","11320","32-KSVI",Z,"2","1",ENG,"2","0",,,HT,K,3,"16878",,,,
NPGR038,Základy vývoje počítačových her,Introduction to Computer Game Development,"2020","2020","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"13860",,,,
NPGR038,Základy vývoje počítačových her,Introduction to Computer Game Development,"2021","2022","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"40505",,,,
NPGR038,Základy vývoje počítačových her,Introduction to Computer Game Development,"2023","9999","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"40505",,,,
NPGR039,Animovaná a grafická tvorba,Animation and graphics production,"2020","2020","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,Z,3,"12986","64470",,1,7
NPGR039,Úvod do animované tvorby,Introduction to animation,"2021","2022","11320","32-KSVI",V,"1","1",CZE,"1","1",,,HT,Z,3,"12986","64470",,1,7
NPGR039,Úvod do animované tvorby,Introduction to animation,"2023","9999","11320","32-KSVI",N,"1","1",CZE,"1","1",,,HT,Z,3,"12986","64470",,1,7
NPOZ011,Komunikativní dovednosti II,Communication Skills II,"2004","2021","11320","32-KVOF",N,"2","1",,"1","1",,,HT,Z,3,,,,,
NPOZ011,Komunikativní dovednosti II,Communication Skills II,"2022","9999","11320","32-KVOF",Z,"2","1",CZE,"1","1",,,HT,Z,3,,,,,
NPRF020,"Úvod do programování v prostředí MATLAB, Octave a Scilab","Introduction to Programming in Matlab, Octave and Scilab","2016","2022","11320","32-KFKL",V,"2","1",,"1","2",,,HT,F,3,"12988","10864",,,
NPRF020,"Úvod do programování v prostředí MATLAB, Octave a Scilab","Introduction to Programming in Matlab, Octave and Scilab","2023","9999","11320","32-KFKL",V,"2","1",CZE,"1","2",,,HT,F,3,"12988",,,,
NPRF028,Výpočetní technika (uživatelský kurs),Computational Technology (User Course),"2004","9999","11320","32-KDF",Z,"1","2",,"0","3","0","3",HT,ZZ,10,"11273",,,,
NPRF041,Programování pro bakaláře fyziky II,Programming for Physics Bachelors II,"2007","9999","11320","32-KSVI",Z,"2","1",,"2","2",,,HT,*,6,,,,,
NPRG005,Neprocedurální programování,Non-procedural Programming,"2020","9999","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"11845","12948",,,
NPRG013,Programování v jazyce Java,Programming in Java Language,"2020","2021","11320","32-KDSS",V,"1","1",CZE,"2","2",,,HT,*,5,"10854",,,,
NPRG013,Programování v jazyce Java,Programming in Java Language,"2022","9999","11320","32-KDSS",V,"1","1",CZE,"2","2",,,HT,*,5,"10854",,,,
NPRG014,Koncepty moderních programovacích jazyků,Concepts of Modern Programming Languages,"2020","9999","11320","32-KDSS",V,"1","1",ENG,"0","3",,,HT,Z,4,"12088",,,,
NPRG021,Pokročilé programování v jazyce Java,Advanced Java Programming,"2020","9999","11320","32-KDSS",V,"2","1",CZE,"2","2",,,HT,*,5,"10854",,,,
NPRG024,Návrhové vzory,Design Patterns,"2019","9999","11320","32-KSI",V,"2","1",CZE,"0","2",,,HT,F,3,"13027",,,,
NPRG030,Programování 1,Programming 1,"2020","2020","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,Z,5,"11324","11282",,,
NPRG030,Programování 1,Programming 1,"2021","2021","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,Z,5,"11324","11282",,,
NPRG030,Programování 1,Programming 1,"2022","9999","11320","32-KSVI",V,"1","1",CZE,"2","2",,,HT,Z,5,"11324","11282","64406",,
NPRG031,Programování 2,Programming 2,"2020","2021","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"11324","11282",,,
NPRG031,Programování 2,Programming 2,"2022","9999","11320","32-KSVI",V,"2","1",CZE,"2","2",,,HT,*,5,"11324","11282","64406",,
NPRG035,Programování v jazyce C#,Programming in C# Language,"2020","2021","11320","32-KDSS",V,"1","1",CZE,"2","2",,,HT,*,5,"10732",,,,
NPRG035,Programování v jazyce C#,Programming in C# Language,"2022","9999","11320","32-KDSS",V,"1","1",CZE,"2","2",,,HT,*,5,"10732",,,,
NPRG036,Datové formáty,Data Formats,"2020","2020","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"19441",,,,
NPRG036,Datové formáty,Data Formats,"2021","2021","11320","32-KSI",V,"2","1",CZE,"2","2",,,HT,*,5,"19441",,,,
NPRG036,Datové formáty,Data Formats,"2022","9999","11320","32-KSI",V,"1","1",CZE,"2","2",,,HT,*,5,"19441",,,,
NPRG038,Pokročilé programování v jazyce C#,Advanced C# Programming,"2020","9999","11320","32-KDSS",V,"2","1",CZE,"2","2",,,HT,*,5,"10732",,,,
